,Unnamed: 0,year,species,port,county,weight_type,weight,value,number_harvesters,price_per_lb
1144,1144,2011,Lobster American,Rockport,Knox,Live Pounds,388664.53,1252485.812,18,3.222536958
1145,1145,2011,Lobster American,Round Pond,Lincoln,Live Pounds,510368.71,1558569.115,42,3.053810088
1146,1146,2011,Lobster American,Saco,York,Live Pounds,70201.3,250551.225,17,3.569039676
1147,1147,2011,Lobster American,Scarborough,Cumberland,Live Pounds,411376.02,1390402.21,40,3.379881525
1148,1148,2011,Lobster American,Sebasco,Sagadahoc,Live Pounds,42915.0,120352.55,6,2.804440172
1149,1149,2011,Lobster American,South Bristol,Lincoln,Live Pounds,1486807.65,4650300.72,105,3.127708362
1150,1150,2011,Lobster American,South Thomaston,Knox,Live Pounds,467402.06,1539832.3,24,3.294449109
1151,1151,2011,Lobster American,Southport,Lincoln,Live Pounds,409370.5,1317955.56,35,3.219468819
1152,1152,2011,Lobster American,Southwest Harbor,Hancock,Live Pounds,1934349.09,6737146.307,122,3.482900962
1153,1153,2011,Lobster American,Spruce Head,Knox,Live Pounds,3793805.56,10787584.86,184,2.843473312
1154,1154,2011,Lobster American,St. George,Knox,Live Pounds,107679.3,379006.62,7,3.519772324
1155,1155,2011,Lobster American,Steuben,Washington,Live Pounds,1496817.95,4687509.185,79,3.1316495
1156,1156,2011,Lobster American,Stockton Springs,Waldo,Live Pounds,61277.16,208075.021,7,3.395637477
1157,1157,2011,Lobster American,Stonington,Hancock,Live Pounds,15571523.32,48224275.65,414,3.096952986
1158,1158,2011,Lobster American,Sullivan,Hancock,Live Pounds,156964.0,552337.6,10,3.518880762
1159,1159,2011,Lobster American,Swans Island,Hancock,Live Pounds,2184196.81,7188272.933,92,3.29103719
1160,1160,2011,Lobster American,Tenants Harbor,Knox,Live Pounds,2309063.46,6508024.175,95,2.818469171
1161,1161,2011,Lobster American,Tremont,Hancock,Live Pounds,332483.78,1224923.13,5,3.684159059
1162,1162,2011,Lobster American,Trenton,Hancock,Live Pounds,81565.0,269267.67,27,3.301264881
1163,1163,2011,Lobster American,Vinalhaven,Knox,Live Pounds,5498650.85,16686985.44,195,3.034741775
1164,1164,2011,Lobster American,Wells,York,Live Pounds,41715.79,144044.413,10,3.452994969
1165,1165,2011,Lobster American,Winter Harbor,Hancock,Live Pounds,1427777.0,4321574.75,43,3.02678552
1166,1166,2011,Lobster American,Yarmouth,Cumberland,Live Pounds,35891.3,135092.145,7,3.763924544
1167,1167,2011,Lobster American,York,York,Live Pounds,567989.42,2037512.67,29,3.587237012
1404,1404,2012,Lobster American,Addison,Washington,Live Pounds,1887367.87,4344756.089,81,2.302018678
1405,1405,2012,Lobster American,Bailey Island,Cumberland,Live Pounds,2035393.28,5782418.108,82,2.840934067
1406,1406,2012,Lobster American,Bar Harbor,Hancock,Live Pounds,1362575.9,3923839.904,40,2.879722079
1407,1407,2012,Lobster American,Bass Harbor,Hancock,Live Pounds,2880469.21,8163772.057,85,2.83418133
1408,1408,2012,Lobster American,Beals,Washington,Live Pounds,4619873.65,10818257.78,207,2.341678279
1409,1409,2012,Lobster American,Belfast,Waldo,Live Pounds,301535.56,763500.226,43,2.53204042
1410,1410,2012,Lobster American,Biddeford Pool,York,Live Pounds,204565.41,658415.623,24,3.218606816
1411,1411,2012,Lobster American,Blue Hill,Hancock,Live Pounds,1791497.37,4748711.103,61,2.650693873
1412,1412,2012,Lobster American,Boothbay Harbor,Lincoln,Live Pounds,1443210.0,4216828.048,118,2.921839544
1413,1413,2012,Lobster American,Bremen,Lincoln,Live Pounds,1048178.0,2556472.47,57,2.438967876
1414,1414,2012,Lobster American,Brooklin,Hancock,Live Pounds,252192.89,613872.51,13,2.434138845
1415,1415,2012,Lobster American,Brooksville,Hancock,Live Pounds,96379.09,264571.953,5,2.745117774
1416,1416,2012,Lobster American,Bucks Harbor,Washington,Live Pounds,624502.95,1375181.01,40,2.202040855
1417,1417,2012,Lobster American,Camden,Knox,Live Pounds,11311.72,31743.211,4,2.806223192
1418,1418,2012,Lobster American,Cape Elizabeth,Cumberland,Live Pounds,111219.11,384533.686,24,3.457442574
1419,1419,2012,Lobster American,Cape Porpoise,York,Live Pounds,775202.67,2494921.63,47,3.21841207
1420,1420,2012,Lobster American,Castine,Hancock,Live Pounds,43168.06,113620.603,5,2.632052564
1421,1421,2012,Lobster American,Cundys Harbor,Cumberland,Live Pounds,2072034.3,5634767.5,114,2.719437366
1422,1422,2012,Lobster American,Cushing,Knox,Live Pounds,2195160.03,6715548.88,85,3.059252532
1423,1423,2012,Lobster American,Cutler,Washington,Live Pounds,2440469.0,6237245.8,56,2.555757029
1424,1424,2012,Lobster American,Deer Isle,Hancock,Live Pounds,1537007.99,4363266.45,50,2.838805314
1425,1425,2012,Lobster American,Eastport,Washington,Live Pounds,836897.69,2519719.537,40,3.010785628
1426,1426,2012,Lobster American,Falmouth,Cumberland,Live Pounds,92913.07,298361.377,7,3.211188447
1427,1427,2012,Lobster American,Five Islands,Sagadahoc,Live Pounds,425374.5,1315479.43,55,3.092520661
1428,1428,2012,Lobster American,Freeport,Cumberland,Live Pounds,245235.41,722187.015,20,2.9448725
1429,1429,2012,Lobster American,Frenchboro,Hancock,Live Pounds,235374.05,718770.37,13,3.05373668
1430,1430,2012,Lobster American,Friendship,Knox,Live Pounds,4666396.35,13316207.88,172,2.853638414
1431,1431,2012,Lobster American,Georgetown,Sagadahoc,Live Pounds,445272.95,1281338.05,25,2.877646284
1432,1432,2012,Lobster American,Gouldsboro,Hancock,Live Pounds,543642.54,1119660.87,18,2.059553452
1433,1433,2012,Lobster American,Gouldsboro,Hancock,Live Pounds,40595.0,111925.3,3,2.757120335
1434,1434,2012,Lobster American,Hancock,Hancock,Live Pounds,145879.2,388049.645,24,2.66007522
1435,1435,2012,Lobster American,Harpswell,Cumberland,Live Pounds,2389798.23,7058366.507,122,2.953540771
1436,1436,2012,Lobster American,Harrington,Washington,Live Pounds,1192602.0,3431405.15,33,2.877242492
1437,1437,2012,Lobster American,Islesboro,Waldo,Live Pounds,124870.25,339849.38,8,2.721620082
1438,1438,2012,Lobster American,Jonesport,Washington,Live Pounds,3737602.95,8324645.338,183,2.227268506
1439,1439,2012,Lobster American,Kennebunk,York,Live Pounds,10828.3,31537.5,5,2.912507042
1440,1440,2012,Lobster American,Kennebunkport,York,Live Pounds,251437.84,786413.148,23,3.127664269
1441,1441,2012,Lobster American,Kittery,York,Live Pounds,1428198.88,4773725.408,70,3.342479451
1442,1442,2012,Lobster American,Lamoine,Hancock,Live Pounds,268314.24,772555.851,17,2.879295005
1443,1443,2012,Lobster American,Lincolnville,Waldo,Live Pounds,48510.75,138108.5,7,2.846966909
1444,1444,2012,Lobster American,Lubec,Washington,Live Pounds,421859.71,1262480.308,29,2.992654378
1445,1445,2012,Lobster American,Matinicus,Knox,Live Pounds,1269704.56,3788364.155,52,2.98365799
1446,1446,2012,Lobster American,Milbridge,Washington,Live Pounds,2789986.25,7391433.36,88,2.649272325
1447,1447,2012,Lobster American,Monhegan,Lincoln,Live Pounds,19592.29,72056.815,7,3.677814845
1448,1448,2012,Lobster American,New Harbor,Lincoln,Live Pounds,1232560.65,3193497.15,49,2.590945241
1449,1449,2012,Lobster American,North Haven,Knox,Live Pounds,1837.8,7298.7,3,3.971433235
1450,1450,2012,Lobster American,Northeast Harbor,Hancock,Live Pounds,802447.3,2460245.525,39,3.06592785
1451,1451,2012,Lobster American,Ogunquit,York,Live Pounds,288876.12,937354.015,13,3.244830397
1452,1452,2012,Lobster American,Other Hancock,Hancock,Live Pounds,268165.26,753195.334,14,2.80869839
1453,1453,2012,Lobster American,Other Hancock,Hancock,Live Pounds,99963.3,299306.755,14,2.994166409
1454,1454,2012,Lobster American,Other Maine,Not-Specified,Live Pounds,11022430.67,29373455.94,465,2.664880081
1455,1455,2012,Lobster American,Other Sagadahoc,Sagadahoc,Live Pounds,7683.45,23744.94,4,3.090400797
1456,1456,2012,Lobster American,Other Sagadahoc,Sagadahoc,Live Pounds,65.0,260.0,1,4.0
1457,1457,2012,Lobster American,Owls Head,Knox,Live Pounds,2413360.58,6901729.235,53,2.859800269
1458,1458,2012,Lobster American,Phippsburg,Sagadahoc,Live Pounds,48021.91,180177.68,16,3.75198904
1459,1459,2012,Lobster American,Pine Point,Cumberland,Live Pounds,25762.6,76676.34,4,2.976265594
1460,1460,2012,Lobster American,Port Clyde,Knox,Live Pounds,3368747.85,8745820.934,126,2.596163715
1461,1461,2012,Lobster American,Portland,Cumberland,Live Pounds,3524442.56,11005767.87,196,3.122697471
1462,1462,2012,Lobster American,Prospect Harbor,Hancock,Live Pounds,817131.0,2423551.64,37,2.965927911
1463,1463,2012,Lobster American,Rockland,Knox,Live Pounds,3483138.19,9728996.411,176,2.793169803
1464,1464,2012,Lobster American,Rockport,Knox,Live Pounds,575283.52,1543504.978,20,2.683033538
1465,1465,2012,Lobster American,Round Pond,Lincoln,Live Pounds,473707.8,1219059.65,32,2.573442215
1466,1466,2012,Lobster American,Saco,York,Live Pounds,56363.3,182452.23,15,3.237075012
1467,1467,2012,Lobster American,Scarborough,Cumberland,Live Pounds,399675.34,1231414.353,38,3.081036606
1468,1468,2012,Lobster American,Sorrento,Hancock,Live Pounds,706048.65,1490193.515,39,2.110610246
1469,1469,2012,Lobster American,South Bristol,Lincoln,Live Pounds,1541863.15,4170544.913,103,2.704873589
1470,1470,2012,Lobster American,South Thomaston,Knox,Live Pounds,582491.5,1656606.35,29,2.8440009
1471,1471,2012,Lobster American,Southport,Lincoln,Live Pounds,488758.0,1400693.62,32,2.865822391
1472,1472,2012,Lobster American,Southwest Harbor,Hancock,Live Pounds,2502609.25,7526209.384,97,3.007344988
1473,1473,2012,Lobster American,Spruce Head,Knox,Live Pounds,3865569.5,9366284.117,136,2.423002385
1474,1474,2012,Lobster American,St. George,Knox,Live Pounds,166079.4,520092.76,15,3.131591034
1475,1475,2012,Lobster American,Steuben,Washington,Live Pounds,2076861.85,5614839.183,87,2.703520787
1476,1476,2012,Lobster American,Stockton Springs,Waldo,Live Pounds,64721.63,188080.258,8,2.905987658
1477,1477,2012,Lobster American,Stonington,Hancock,Live Pounds,18594681.8,46545972.22,371,2.503187348
1478,1478,2012,Lobster American,Sullivan,Hancock,Live Pounds,96025.6,282904.75,9,2.946138842
1479,1479,2012,Lobster American,Surry,Hancock,Live Pounds,21407.0,57374.9,5,2.680193395
1480,1480,2012,Lobster American,Swans Island,Hancock,Live Pounds,3035162.2,8121030.085,97,2.675649455
1481,1481,2012,Lobster American,Tenants Harbor,Knox,Live Pounds,2423105.44,5732646.507,85,2.365826271
1482,1482,2012,Lobster American,Thomaston,Knox,Live Pounds,12766.0,38433.5,7,3.010614131
1483,1483,2012,Lobster American,Trenton,Hancock,Live Pounds,106289.3,299484.325,18,2.817633807
1484,1484,2012,Lobster American,Vinalhaven,Knox,Live Pounds,10119602.45,27431714.35,233,2.710750198
1485,1485,2012,Lobster American,Wells,York,Live Pounds,22753.0,71963.8,10,3.16282688
1486,1486,2012,Lobster American,Winter Harbor,Hancock,Live Pounds,1764086.95,4481998.303,42,2.54069013
1487,1487,2012,Lobster American,Wiscasset,Lincoln,Live Pounds,190366.1,479151.24,15,2.516998772
1488,1488,2012,Lobster American,York,York,Live Pounds,666308.09,2146906.46,30,3.222092741
1743,1743,2013,Lobster American,Addison,Washington,Live Pounds,1914946.47,4686346.673,89,2.447246827
1744,1744,2013,Lobster American,Bailey Island,Cumberland,Live Pounds,1708133.87,5291521.829,75,3.097837893
1745,1745,2013,Lobster American,Bar Harbor,Hancock,Live Pounds,1698350.68,4982828.567,36,2.933922084
1746,1746,2013,Lobster American,Bass Harbor,Hancock,Live Pounds,2909819.4,8810716.005,83,3.027925377
1747,1747,2013,Lobster American,Beals,Washington,Live Pounds,5865174.7,14497891.65,238,2.471860156
1748,1748,2013,Lobster American,Belfast,Waldo,Live Pounds,339862.5,1013470.76,39,2.98200231
1749,1749,2013,Lobster American,Biddeford Pool,York,Live Pounds,170454.62,589310.459,19,3.457286514
1750,1750,2013,Lobster American,Blue Hill,Hancock,Live Pounds,1710358.97,4882852.715,65,2.854870118
1751,1751,2013,Lobster American,Boothbay Harbor,Lincoln,Live Pounds,1428414.95,4687989.215,110,3.281951939
1752,1752,2013,Lobster American,Bremen,Lincoln,Live Pounds,905753.2,2400088.43,57,2.649826056
1753,1753,2013,Lobster American,Brooklin,Hancock,Live Pounds,222376.4,522510.174,15,2.349665585
1754,1754,2013,Lobster American,Brooksville,Hancock,Live Pounds,8985.44,30771.174,7,3.42455951
1755,1755,2013,Lobster American,Bucks Harbor,Washington,Live Pounds,769281.05,1778378.65,43,2.311741138
1756,1756,2013,Lobster American,Camden,Knox,Live Pounds,10033.0,32063.1,5,3.195763979
1757,1757,2013,Lobster American,Cape Elizabeth,Cumberland,Live Pounds,98612.35,385663.077,19,3.910900379
1758,1758,2013,Lobster American,Cape Porpoise,York,Live Pounds,777586.15,2793902.24,45,3.593045272
1759,1759,2013,Lobster American,Castine,Hancock,Live Pounds,55673.25,165810.835,6,2.978285532
1760,1760,2013,Lobster American,Cundys Harbor,Cumberland,Live Pounds,2077903.65,6140121.9,109,2.95495987
1761,1761,2013,Lobster American,Cushing,Knox,Live Pounds,1909881.08,6421793.927,84,3.362405123
1762,1762,2013,Lobster American,Cutler,Washington,Live Pounds,3125481.0,8392108.49,53,2.685061432
1763,1763,2013,Lobster American,Deer Isle,Hancock,Live Pounds,1173706.6,3660887.538,39,3.119082348
1764,1764,2013,Lobster American,Eastport,Washington,Live Pounds,1024534.62,3427243.79,37,3.345171284
1765,1765,2013,Lobster American,Falmouth,Cumberland,Live Pounds,138613.54,543176.683,7,3.91864087
1766,1766,2013,Lobster American,Five Islands,Sagadahoc,Live Pounds,482674.75,1586739.22,62,3.287388081
1767,1767,2013,Lobster American,Freeport,Cumberland,Live Pounds,199654.44,631895.624,17,3.164946515
1768,1768,2013,Lobster American,Frenchboro,Hancock,Live Pounds,232983.6,707949.95,10,3.03862568
1769,1769,2013,Lobster American,Friendship,Knox,Live Pounds,4515671.83,14415489.59,175,3.19232445
1770,1770,2013,Lobster American,Georgetown,Sagadahoc,Live Pounds,489820.49,1513839.81,24,3.090601232
1771,1771,2013,Lobster American,Gouldsboro,Hancock,Live Pounds,569874.5,1148663.526,24,2.015642963
1772,1772,2013,Lobster American,Gouldsboro,Hancock,Live Pounds,170117.3,536224.855,14,3.152088912
1773,1773,2013,Lobster American,Hancock,Hancock,Live Pounds,71536.6,207440.27,11,2.899778156
1774,1774,2013,Lobster American,Harpswell,Cumberland,Live Pounds,2244500.72,7133587.391,109,3.178251327
1775,1775,2013,Lobster American,Harrington,Washington,Live Pounds,1242374.2,3843292.3,35,3.093506208
1776,1776,2013,Lobster American,Islesboro,Waldo,Live Pounds,179311.4,525268.15,5,2.929362829
1777,1777,2013,Lobster American,Jonesport,Washington,Live Pounds,2992562.8,6970790.348,167,2.32937145
1778,1778,2013,Lobster American,Kennebunkport,York,Live Pounds,319606.06,1095869.379,21,3.428812892
1779,1779,2013,Lobster American,Kittery,York,Live Pounds,1424892.97,5073361.828,69,3.560521341
1780,1780,2013,Lobster American,Lamoine,Hancock,Live Pounds,135414.66,400981.855,9,2.961140655
1781,1781,2013,Lobster American,Lubec,Washington,Live Pounds,546540.13,1823902.788,24,3.337179994
1782,1782,2013,Lobster American,Milbridge,Washington,Live Pounds,2727967.95,7261467.688,92,2.661859604
1783,1783,2013,Lobster American,Monhegan,Lincoln,Live Pounds,17573.46,79587.68,5,4.528856583
1784,1784,2013,Lobster American,New Harbor,Lincoln,Live Pounds,1366762.62,3983729.491,58,2.914719376
1785,1785,2013,Lobster American,Northeast Harbor,Hancock,Live Pounds,895098.55,3062094.498,36,3.420957947
1786,1786,2013,Lobster American,Ogunquit,York,Live Pounds,351283.26,1236387.563,15,3.519631317
1787,1787,2013,Lobster American,Other Hancock,Hancock,Live Pounds,390416.55,1138323.82,12,2.915664871
1788,1788,2013,Lobster American,Other Hancock,Hancock,Live Pounds,191419.6,560792.16,11,2.929648584
1789,1789,2013,Lobster American,Other Maine,Not-Specified,Live Pounds,13402071.36,37850687.07,515,2.824241571
1790,1790,2013,Lobster American,Other Sagadahoc,Sagadahoc,Live Pounds,35140.4,103005.66,3,2.931260316
1791,1791,2013,Lobster American,Other Washington,Washington,Live Pounds,2846.0,14294.75,5,5.02275123
1792,1792,2013,Lobster American,Other Washington,Washington,Live Pounds,653.0,2847.2,2,4.360183767
1793,1793,2013,Lobster American,Other York,York,Live Pounds,63500.5,227753.495,7,3.586640971
1794,1794,2013,Lobster American,Owls Head,Knox,Live Pounds,2518931.8,7996709.144,50,3.174642975
1795,1795,2013,Lobster American,Pemaquid,Lincoln,Live Pounds,212237.75,664677.053,25,3.131756971
1796,1796,2013,Lobster American,Phippsburg,Sagadahoc,Live Pounds,25107.0,78758.41,7,3.136910423
1797,1797,2013,Lobster American,Pine Point,Cumberland,Live Pounds,16088.3,57835.65,6,3.594888832
1798,1798,2013,Lobster American,Port Clyde,Knox,Live Pounds,2929080.87,8570302.625,139,2.925935816
1799,1799,2013,Lobster American,Portland,Cumberland,Live Pounds,3116454.19,10857353.27,198,3.483880272
1800,1800,2013,Lobster American,Prospect Harbor,Hancock,Live Pounds,794619.17,2367015.095,29,2.978804419
1801,1801,2013,Lobster American,Rockland,Knox,Live Pounds,3263104.42,10067569.08,156,3.085273342
1802,1802,2013,Lobster American,Rockport,Knox,Live Pounds,466600.4,1358721.55,18,2.911959677
1803,1803,2013,Lobster American,Round Pond,Lincoln,Live Pounds,377141.1,999127.475,22,2.649213981
1804,1804,2013,Lobster American,Saco,York,Live Pounds,57676.82,195733.33,14,3.393622082
1805,1805,2013,Lobster American,Scarborough,Cumberland,Live Pounds,369876.46,1261692.26,33,3.411118026
1806,1806,2013,Lobster American,South Bristol,Lincoln,Live Pounds,1328568.5,3938244.35,94,2.964276475
1807,1807,2013,Lobster American,South Thomaston,Knox,Live Pounds,623735.7,1952843.429,29,3.130882887
1808,1808,2013,Lobster American,Southwest Harbor,Hancock,Live Pounds,2867534.86,8635232.603,91,3.011378422
1809,1809,2013,Lobster American,Spruce Head,Knox,Live Pounds,4042857.55,11171145.68,130,2.763180632
1810,1810,2013,Lobster American,St. George,Knox,Live Pounds,273473.71,920681.516,35,3.366618005
1811,1811,2013,Lobster American,Steuben,Washington,Live Pounds,2143506.6,5948038.014,79,2.774910053
1812,1812,2013,Lobster American,Stockton Springs,Waldo,Live Pounds,96677.3,304966.955,13,3.154483576
1813,1813,2013,Lobster American,Stonington,Hancock,Live Pounds,18215753.6,49589538.08,384,2.722343482
1814,1814,2013,Lobster American,Sullivan,Hancock,Live Pounds,67758.19,200780.115,8,2.963185926
1815,1815,2013,Lobster American,Swans Island,Hancock,Live Pounds,2754587.7,7935194.05,99,2.880719336
1816,1816,2013,Lobster American,Tenants Harbor,Knox,Live Pounds,2275182.61,5767075.104,84,2.534774606
1817,1817,2013,Lobster American,Trenton,Hancock,Live Pounds,131421.4,389221.613,20,2.961630397
1818,1818,2013,Lobster American,Vinalhaven,Knox,Live Pounds,10061503.65,29810514.93,240,2.962829013
1819,1819,2013,Lobster American,Wells,York,Live Pounds,14061.5,48440.5,8,3.444902749
1820,1820,2013,Lobster American,West Point,Sagadahoc,Live Pounds,604105.0,1879258.8,39,3.110814842
1821,1821,2013,Lobster American,Winter Harbor,Hancock,Live Pounds,2048084.0,5428930.2,37,2.650736103
1822,1822,2013,Lobster American,Wiscasset,Lincoln,Live Pounds,122929.0,327296.4,12,2.662483222
1823,1823,2013,Lobster American,Yarmouth,Cumberland,Live Pounds,8041.7,35968.75,3,4.472779387
1824,1824,2013,Lobster American,York,York,Live Pounds,675528.33,2351399.621,24,3.480830509
2098,2098,2014,Lobster American,Addison,Washington,Live Pounds,1739057.5,6136524.075,88,3.528649326
2099,2099,2014,Lobster American,Bailey Island,Cumberland,Live Pounds,1484102.43,5686003.296,72,3.831274163
2100,2100,2014,Lobster American,Bar Harbor,Hancock,Live Pounds,1817980.41,7187298.915,48,3.953452345
2101,2101,2014,Lobster American,Bass Harbor,Hancock,Live Pounds,2552276.7,10062470.75,95,3.942546962
2102,2102,2014,Lobster American,Beals,Washington,Live Pounds,6290656.0,20981430.81,232,3.335332724
2103,2103,2014,Lobster American,Belfast,Waldo,Live Pounds,400137.37,1574287.197,40,3.934366833
2104,2104,2014,Lobster American,Biddeford Pool,York,Live Pounds,167060.34,682530.932,19,4.085535394
2105,2105,2014,Lobster American,Blue Hill,Hancock,Live Pounds,1480279.34,5553646.709,65,3.751755874
2106,2106,2014,Lobster American,Boothbay,Lincoln,Live Pounds,16830.85,72555.25,3,4.310848828
2107,2107,2014,Lobster American,Boothbay Harbor,Lincoln,Live Pounds,1392205.32,5470289.624,96,3.929226204
2108,2108,2014,Lobster American,Bremen,Lincoln,Live Pounds,845349.38,2883681.386,54,3.411230261
2109,2109,2014,Lobster American,Brooklin,Hancock,Live Pounds,130865.04,403906.04,8,3.086431945
2110,2110,2014,Lobster American,Brooksville,Hancock,Live Pounds,7528.63,31891.08,5,4.235973876
2111,2111,2014,Lobster American,Bucks Harbor,Washington,Live Pounds,655905.22,2068694.825,42,3.153953897
2112,2112,2014,Lobster American,Bunkers Harbor,Hancock,Live Pounds,781903.0,3169072.62,20,4.053025273
2113,2113,2014,Lobster American,Camden,Knox,Live Pounds,7868.0,34663.25,4,4.405598627
2114,2114,2014,Lobster American,Cape Elizabeth,Cumberland,Live Pounds,61685.89,283224.885,23,4.591404696
2115,2115,2014,Lobster American,Cape Porpoise,York,Live Pounds,836921.06,3520885.345,46,4.206950348
2116,2116,2014,Lobster American,Chebeague Island,Cumberland,Live Pounds,847670.0,3305759.15,65,3.899818502
2117,2117,2014,Lobster American,Cundys Harbor,Cumberland,Live Pounds,1943010.27,7275950.078,110,3.744679166
2118,2118,2014,Lobster American,Cushing,Knox,Live Pounds,1773289.15,7257877.308,84,4.092889932
2119,2119,2014,Lobster American,Cutler,Washington,Live Pounds,2294774.0,8066486.925,50,3.515155272
2120,2120,2014,Lobster American,Deer Isle,Hancock,Live Pounds,1007679.9,4101403.755,38,4.070145445
2121,2121,2014,Lobster American,Eastport,Washington,Live Pounds,908612.56,3869868.225,41,4.259096116
2122,2122,2014,Lobster American,Falmouth,Cumberland,Live Pounds,118512.91,563508.585,6,4.754828693
2123,2123,2014,Lobster American,Five Islands,Sagadahoc,Live Pounds,428353.27,1675279.8,59,3.910977031
2124,2124,2014,Lobster American,Freeport,Cumberland,Live Pounds,261841.3,1051560.08,19,4.016020697
2125,2125,2014,Lobster American,Frenchboro,Hancock,Live Pounds,143675.0,603078.95,7,4.197521837
2126,2126,2014,Lobster American,Friendship,Knox,Live Pounds,4351623.9,17239783.34,180,3.961689644
2127,2127,2014,Lobster American,Georgetown,Sagadahoc,Live Pounds,477669.1,1831150.92,27,3.833513451
2128,2128,2014,Lobster American,Gouldsboro,Hancock,Live Pounds,230175.5,691631.55,14,3.004800902
2129,2129,2014,Lobster American,Gouldsboro,Hancock,Live Pounds,505944.8,1557975.145,14,3.079338191
2130,2130,2014,Lobster American,Hancock,Hancock,Live Pounds,101521.7,384258.52,12,3.784989022
2131,2131,2014,Lobster American,Harpswell,Cumberland,Live Pounds,2073062.23,8057301.499,111,3.886666489
2132,2132,2014,Lobster American,Harrington,Washington,Live Pounds,1418447.5,5542785.175,38,3.907642105
2133,2133,2014,Lobster American,Islesboro,Waldo,Live Pounds,222089.3,848849.321,6,3.822108138
2134,2134,2014,Lobster American,Jonesport,Washington,Live Pounds,2913038.25,9176646.991,160,3.150197905
2135,2135,2014,Lobster American,Kennebunk,York,Live Pounds,70128.0,285738.74,3,4.074531428
2136,2136,2014,Lobster American,Kennebunkport,York,Live Pounds,238347.3,994445.015,20,4.172252067
2137,2137,2014,Lobster American,Kittery,York,Live Pounds,1505734.5,6262579.03,61,4.159152248
2138,2138,2014,Lobster American,Lamoine,Hancock,Live Pounds,167372.95,659521.984,9,3.940433529
2139,2139,2014,Lobster American,Lincolnville,Waldo,Live Pounds,172630.33,690806.638,9,4.001652769
2140,2140,2014,Lobster American,Lubec,Washington,Live Pounds,539209.15,2282404.744,32,4.232874654
2141,2141,2014,Lobster American,Milbridge,Washington,Live Pounds,2778353.25,9764635.1,81,3.514540529
2142,2142,2014,Lobster American,Monhegan,Lincoln,Live Pounds,7020.62,38516.288,5,5.486166179
2143,2143,2014,Lobster American,New Harbor,Lincoln,Live Pounds,1276894.01,4671205.918,53,3.658256583
2144,2144,2014,Lobster American,North Haven,Knox,Live Pounds,229580.0,887330.17,19,3.865015115
2145,2145,2014,Lobster American,Northeast Harbor,Hancock,Live Pounds,1059769.7,4440905.66,37,4.190444075
2146,2146,2014,Lobster American,Ogunquit,York,Live Pounds,405841.36,1708239.602,14,4.209131376
2147,2147,2014,Lobster American,Other Hancock,Hancock,Live Pounds,352087.71,1358825.13,21,3.85933701
2148,2148,2014,Lobster American,Other Hancock,Hancock,Live Pounds,160911.44,613377.862,10,3.811897165
2149,2149,2014,Lobster American,Other Maine,Not-Specified,Live Pounds,10965326.98,39817413.65,419,3.63121079
2150,2150,2014,Lobster American,Other York,York,Live Pounds,18318.5,82891.26,7,4.525002593
2151,2151,2014,Lobster American,Owls Head,Knox,Live Pounds,2421347.14,9511068.233,55,3.928006883
2152,2152,2014,Lobster American,Pemaquid,Lincoln,Live Pounds,206268.0,793241.19,23,3.845682268
2153,2153,2014,Lobster American,Phippsburg,Sagadahoc,Live Pounds,17060.0,66893.59,6,3.92107796
2154,2154,2014,Lobster American,Pine Point,Cumberland,Live Pounds,12741.0,47823.6,3,3.753520132
2155,2155,2014,Lobster American,Port Clyde,Knox,Live Pounds,2512302.49,9160743.657,109,3.64635377
2156,2156,2014,Lobster American,Portland,Cumberland,Live Pounds,3564827.75,14761405.47,242,4.140846769
2157,2157,2014,Lobster American,Prospect Harbor,Hancock,Live Pounds,898971.0,3462278.15,30,3.851379132
2158,2158,2014,Lobster American,Rockland,Knox,Live Pounds,3495002.36,13619089.21,157,3.896732479
2159,2159,2014,Lobster American,Rockport,Knox,Live Pounds,354789.75,1377098.36,23,3.881449112
2160,2160,2014,Lobster American,Round Pond,Lincoln,Live Pounds,277687.0,966389.9,19,3.48014095
2161,2161,2014,Lobster American,Saco,York,Live Pounds,66060.6,268512.855,12,4.064644508
2162,2162,2014,Lobster American,Scarborough,Cumberland,Live Pounds,375217.8,1517399.085,34,4.044048776
2163,2163,2014,Lobster American,Sebasco,Sagadahoc,Live Pounds,31693.58,128518.32,4,4.055026917
2164,2164,2014,Lobster American,Sorrento,Hancock,Live Pounds,760154.65,2331603.694,39,3.067275447
2165,2165,2014,Lobster American,South Bristol,Lincoln,Live Pounds,1286183.04,4693881.345,84,3.649466055
2166,2166,2014,Lobster American,South Thomaston,Knox,Live Pounds,628737.4,2414494.925,27,3.840227931
2167,2167,2014,Lobster American,Southwest Harbor,Hancock,Live Pounds,2688198.19,10662751.52,99,3.966504985
2168,2168,2014,Lobster American,Spruce Head,Knox,Live Pounds,4085106.81,14487157.94,158,3.546335167
2169,2169,2014,Lobster American,St. George,Knox,Live Pounds,413413.65,1728996.982,33,4.182244544
2170,2170,2014,Lobster American,Steuben,Washington,Live Pounds,2287386.1,8342548.93,78,3.647197528
2171,2171,2014,Lobster American,Stockton Springs,Waldo,Live Pounds,60702.09,247965.439,9,4.08495719
2172,2172,2014,Lobster American,Stonington,Hancock,Live Pounds,17327891.04,60882789.73,396,3.513571824
2173,2173,2014,Lobster American,Sullivan,Hancock,Live Pounds,101020.76,385713.75,6,3.818163217
