,Unnamed: 0,year,species,port,county,weight_type,weight,value,number_harvesters,price_per_lb
2861,2861,2016,Oyster Eastern / American,Brunswick,Cumberland,Live Pounds,4599.19,9404.51,7,2.044818762
2862,2862,2016,Oyster Eastern / American,Damariscotta,Lincoln,Live Pounds,843024.91,2062356.89,8,2.446377166
2863,2863,2016,Oyster Eastern / American,Freeport,Cumberland,Live Pounds,1782.51,3448.26,8,1.934496861
2864,2864,2016,Oyster Eastern / American,Harpswell,Cumberland,Live Pounds,30936.65,71589.39,32,2.314064063
2865,2865,2016,Oyster Eastern / American,Newcastle,Lincoln,Live Pounds,97298.62,268297.61,7,2.757465728
2866,2866,2016,Oyster Eastern / American,Other Maine,Not-Specified,Live Pounds,950196.38,2211235.88,45,2.32713566
2867,2867,2016,Oyster Eastern / American,Portland,Cumberland,Live Pounds,35038.86,106361.56,15,3.035531407
2868,2868,2016,Oyster European Flat,Harpswell,Cumberland,Live Pounds,3441.45,8422.0,6,2.44722428
2869,2869,2016,Oyster European Flat,Other Maine,Not-Specified,Live Pounds,42484.24,109985.5,11,2.588854126
2870,2870,2016,Periwinkle Common,Jonesport,Washington,Live Pounds,49640.76,49982.15,48,1.006877211
2871,2871,2016,Periwinkle Common,Lubec,Washington,Live Pounds,222064.4,222996.1,178,1.00419563
2872,2872,2016,Periwinkle Common,Other Maine,Not-Specified,Live Pounds,460613.83,464893.51,392,1.009291254
2873,2873,2016,Pollock,Eliot,York,Live Pounds,33040.07,59731.29,5,1.80784393
2874,2874,2016,Pollock,Other Maine,Not-Specified,Live Pounds,1016329.57,1603130.18,35,1.577372368
2875,2875,2016,Redfish Acadian Ocean Perch,Other Maine,Not-Specified,Live Pounds,209267.0,151306.47,27,0.723030722
2876,2876,2016,Rockweed,Other Maine,Not-Specified,Live Pounds,17367229.0,557489.504,34,0.032100084
2877,2877,2016,Sandworms,Addison,Washington,Live Pounds,3025.59,21787.2,14,7.200975677
2878,2878,2016,Sandworms,Beals,Washington,Live Pounds,21464.98,154535.4,29,7.199419706
2879,2879,2016,Sandworms,Hancock,Hancock,Live Pounds,2883.49,20781.0,18,7.206891649
2880,2880,2016,Sandworms,Jonesport,Washington,Live Pounds,30545.93,219949.74,47,7.200623455
2881,2881,2016,Sandworms,Other Maine,Not-Specified,Live Pounds,149886.81,1165604.08,180,7.77656206
2882,2882,2016,Sandworms,Trenton,Hancock,Live Pounds,1671.32,12411.6,13,7.426225977
2883,2883,2016,Scallop Sea,Beals,Washington,Meat Pounds,46616.0,591281.5,59,12.68408915
2884,2884,2016,Scallop Sea,Blue Hill,Hancock,Meat Pounds,9837.0,144735.82,10,14.71341059
2885,2885,2016,Scallop Sea,Brooklin,Hancock,Meat Pounds,6096.0,77179.375,5,12.66065863
2886,2886,2016,Scallop Sea,Cutler,Washington,Meat Pounds,21475.0,274668.25,20,12.7901397
2887,2887,2016,Scallop Sea,Deer Isle,Hancock,Meat Pounds,14274.0,178887.75,13,12.53241908
2888,2888,2016,Scallop Sea,Eastport,Washington,Meat Pounds,15458.0,195558.02,38,12.65092638
2889,2889,2016,Scallop Sea,Harpswell,Cumberland,Meat Pounds,3644.0,47075.84,3,12.91872667
2890,2890,2016,Scallop Sea,Jonesport,Washington,Meat Pounds,51605.0,667983.275,72,12.94415803
2891,2891,2016,Scallop Sea,Lubec,Washington,Meat Pounds,94101.0,1187944.525,96,12.62414347
2892,2892,2016,Scallop Sea,Machiasport,Washington,Meat Pounds,56854.0,713873.65,42,12.55626077
2893,2893,2016,Scallop Sea,Other Maine,Not-Specified,Meat Pounds,54778.10204,707959.189,126,12.92412776
2894,2894,2016,Scallop Sea,Pembroke,Washington,Meat Pounds,46459.0,592452.108,88,12.75214938
2895,2895,2016,Scallop Sea,Perry,Washington,Meat Pounds,9472.0,118077.7,34,12.4659734
2896,2896,2016,Scallop Sea,Portland,Cumberland,Meat Pounds,21213.0,261143.18,19,12.31052562
2897,2897,2016,Scallop Sea,Rockland,Knox,Meat Pounds,5525.0,71554.7,7,12.95107692
2898,2898,2016,Scallop Sea,Roque Bluffs,Washington,Meat Pounds,6332.0,79893.65,6,12.61744315
2899,2899,2016,Scallop Sea,Southwest Harbor,Hancock,Meat Pounds,8944.0,122222.625,14,13.66532033
2900,2900,2016,Scallop Sea,Spruce Head,Knox,Meat Pounds,7354.0,92434.09,10,12.56922627
2901,2901,2016,Scallop Sea,Steuben,Washington,Meat Pounds,5064.0,70176.4,18,13.85789889
2902,2902,2016,Scallop Sea,Stonington,Hancock,Meat Pounds,62496.0,820373.865,42,13.12682196
2903,2903,2016,Scallop Sea,Trescott,Washington,Meat Pounds,4051.0,49682.113,8,12.26416021
2904,2904,2016,Sea Urchin,Blue Hill,Hancock,Live Pounds,120168.0,447545.54,15,3.724332102
2905,2905,2016,Sea Urchin,Bucks Harbor,Washington,Live Pounds,28493.0,98089.8,8,3.442592918
2906,2906,2016,Sea Urchin,Castine,Hancock,Live Pounds,38674.0,124777.99,6,3.226405078
2907,2907,2016,Sea Urchin,Cutler,Washington,Live Pounds,53400.0,239243.75,17,4.480220037
2908,2908,2016,Sea Urchin,Ellsworth,Hancock,Live Pounds,36438.0,126549.2,36,3.473000714
2909,2909,2016,Sea Urchin,Jonesport,Washington,Live Pounds,56094.0,176907.45,28,3.153767783
2910,2910,2016,Sea Urchin,Lubec,Washington,Live Pounds,714901.0,2567343.68,108,3.591187703
2911,2911,2016,Sea Urchin,Milbridge,Washington,Live Pounds,24807.0,88615.65,8,3.57220341
2912,2912,2016,Sea Urchin,Other Maine,Not-Specified,Live Pounds,485585.0,1421399.25,126,2.92718937
2913,2913,2016,Sea Urchin,Rockland,Knox,Live Pounds,58159.0,151560.71,21,2.605971733
2914,2914,2016,Sea Urchin,St. George,Knox,Live Pounds,55591.0,121393.1,28,2.18368261
2915,2915,2016,Sea Urchin,Stonington,Hancock,Live Pounds,100161.0,254171.11,18,2.537625523
2916,2916,2016,Sea Urchin,Sullivan,Hancock,Live Pounds,44942.0,182721.25,19,4.065712474
2917,2917,2016,Sea Urchin,Tenants Harbor,Knox,Live Pounds,171627.0,372472.63,30,2.17024495
2918,2918,2016,Sea Urchin,Winter Harbor,Hancock,Live Pounds,69273.0,246543.6,18,3.559014335
2919,2919,2016,Shrimp Northern,Other Maine,Not-Specified,Live Pounds,20581.0,146841.47,6,7.134807347
2920,2920,2016,Tuna Atlantic Bluefin,Boothbay Harbor,Lincoln,Live Pounds,21795.0,115963.55,11,5.320649231
2921,2921,2016,Tuna Atlantic Bluefin,Friendship,Knox,Live Pounds,22385.0,121161.17,6,5.412605316
2922,2922,2016,Tuna Atlantic Bluefin,Kennebunkport,York,Live Pounds,20973.75,137399.18,13,6.551006854
2923,2923,2016,Tuna Atlantic Bluefin,Kittery,York,Live Pounds,16422.5,96448.56,15,5.872952352
2924,2924,2016,Tuna Atlantic Bluefin,New Harbor,Lincoln,Live Pounds,8946.25,54766.56,6,6.121733687
2925,2925,2016,Tuna Atlantic Bluefin,Ogunquit,York,Live Pounds,6151.25,34346.6,5,5.583678114
2926,2926,2016,Tuna Atlantic Bluefin,Other Maine,Not-Specified,Live Pounds,155414.38,988631.36,70,6.361260522
2927,2927,2016,Tuna Atlantic Bluefin,Portland,Cumberland,Live Pounds,94455.0,645651.0,34,6.835540734
2928,2928,2016,Tuna Atlantic Bluefin,Saco,York,Live Pounds,51845.0,318716.13,22,6.147480567
2929,2929,2016,Tuna Atlantic Bluefin,York,York,Live Pounds,20482.5,142989.76,13,6.981069694
2930,2930,2016,Unidentified Catch,Other Maine,Not-Specified,Live Pounds,31454337.88,100103241.8,64,3.182494007
2931,2931,2016,Whelk Waved,Other Maine,Not-Specified,Live Pounds,22469.0,11977.75,41,0.533078909
2932,2932,2017,Bloodworms,Bar Harbor,Hancock,Live Pounds,486.73,7506.14,10,15.42156843
2933,2933,2017,Bloodworms,Boothbay,Lincoln,Live Pounds,1138.1,18199.38,51,15.99102012
2934,2934,2017,Bloodworms,Deer Isle,Hancock,Live Pounds,493.92,7884.52,15,15.96315193
2935,2935,2017,Bloodworms,Freeport,Cumberland,Live Pounds,702.99,11200.0,34,15.93194782
2936,2936,2017,Bloodworms,Jonesport,Washington,Live Pounds,8498.93,136706.24,94,16.08511189
2937,2937,2017,Bloodworms,Lamoine,Hancock,Live Pounds,1411.91,22369.62,18,15.84351694
2938,2938,2017,Bloodworms,Other Hancock,Hancock,Live Pounds,117285.85,1834321.33,319,15.63974964
2939,2939,2017,Bloodworms,Other Maine,Not-Specified,Live Pounds,175615.49,2843566.326,453,16.19200178
2940,2940,2017,Bloodworms,Other Washington,Washington,Live Pounds,29750.48,458386.84,109,15.40771241
2941,2941,2017,Bloodworms,Thomaston,Knox,Live Pounds,658.12,10348.53,30,15.72438157
2942,2942,2017,Bloodworms,Trenton,Hancock,Live Pounds,2859.02,46883.7,16,16.39852117
2943,2943,2017,Bloodworms,Waldoboro,Lincoln,Live Pounds,409.68,6518.84,26,15.9120289
2944,2944,2017,Bloodworms,Westport Island,Lincoln,Live Pounds,916.66,14478.35,37,15.79467851
2945,2945,2017,Bloodworms,Wiscasset,Lincoln,Live Pounds,62907.64,1024129.389,213,16.27988888
2946,2946,2017,Clam Northern Quahog / Hard,Bremen,Lincoln,Live Pounds,3512.49,4183.52,9,1.191041113
2947,2947,2017,Clam Northern Quahog / Hard,Brunswick,Cumberland,Live Pounds,349208.29,612480.05,118,1.753910395
2948,2948,2017,Clam Northern Quahog / Hard,Damariscotta,Lincoln,Live Pounds,3431.59,4822.67,7,1.405374768
2949,2949,2017,Clam Northern Quahog / Hard,Freeport,Cumberland,Live Pounds,29961.66,44651.97,35,1.490303608
2950,2950,2017,Clam Northern Quahog / Hard,Harpswell,Cumberland,Live Pounds,134726.96,222308.36,62,1.650065881
2951,2951,2017,Clam Northern Quahog / Hard,Other Maine,Not-Specified,Live Pounds,324229.66,257073.72,108,0.792875396
2952,2952,2017,Clam Northern Quahog / Hard,Phippsburg,Sagadahoc,Live Pounds,2521.23,3213.91,3,1.274738917
2953,2953,2017,Clam Northern Quahog / Hard,Surry,Hancock,Live Pounds,1191.28,1164.18,6,0.97725136
2954,2954,2017,Clam Northern Quahog / Hard,West Bath,Sagadahoc,Live Pounds,334724.0,594224.705,79,1.775267698
2955,2955,2017,Clam Ocean Quahog,Jonesport,Washington,Live Pounds,2850532.0,1202528.0,6,0.421860902
2956,2956,2017,Clam Razor Atlantic,Brunswick,Cumberland,Live Pounds,12901.34,47544.7,28,3.68525285
2957,2957,2017,Clam Razor Atlantic,Damariscotta,Lincoln,Live Pounds,220.0,831.5,5,3.779545455
2958,2958,2017,Clam Razor Atlantic,Harpswell,Cumberland,Live Pounds,171.0,672.75,7,3.934210526
2959,2959,2017,Clam Razor Atlantic,Other Maine,Not-Specified,Live Pounds,34100.66,109132.25,67,3.200297296
2960,2960,2017,Clam Soft,Addison,Washington,Live Pounds,67537.27,118932.46,49,1.760990043
2961,2961,2017,Clam Soft,Bar Harbor,Hancock,Live Pounds,4651.0,19555.4,4,4.20455816
2962,2962,2017,Clam Soft,Biddeford Pool,York,Live Pounds,91976.35,170422.9,12,1.852899142
2963,2963,2017,Clam Soft,Blue Hill,Hancock,Live Pounds,4578.94,8878.05,11,1.938887603
2964,2964,2017,Clam Soft,Boothbay,Lincoln,Live Pounds,81714.37,143295.6,41,1.753615674
2965,2965,2017,Clam Soft,Boothbay Harbor,Lincoln,Live Pounds,8064.76,16771.2,10,2.079565914
2966,2966,2017,Clam Soft,Bremen,Lincoln,Live Pounds,166267.9,290390.005,60,1.746518751
2967,2967,2017,Clam Soft,Bristol,Lincoln,Live Pounds,3875.56,6070.1,7,1.566251071
2968,2968,2017,Clam Soft,Brooklin,Hancock,Live Pounds,53164.16,95253.94,32,1.79169463
2969,2969,2017,Clam Soft,Brooksville,Hancock,Live Pounds,59755.1,101187.51,46,1.693370273
2970,2970,2017,Clam Soft,Brunswick,Cumberland,Live Pounds,701851.35,1372602.947,116,1.955688975
2971,2971,2017,Clam Soft,Castine,Hancock,Live Pounds,6784.2,11525.35,16,1.698851744
2972,2972,2017,Clam Soft,Cushing,Knox,Live Pounds,68965.57,119879.4,55,1.73824997
2973,2973,2017,Clam Soft,Cutler,Washington,Live Pounds,184486.36,306808.94,74,1.663044032
2974,2974,2017,Clam Soft,Damariscotta,Lincoln,Live Pounds,57460.41,96937.23,36,1.687026424
2975,2975,2017,Clam Soft,Deer Isle,Hancock,Live Pounds,478932.82,840299.35,120,1.754524465
2976,2976,2017,Clam Soft,Franklin,Hancock,Live Pounds,65754.35,130449.71,21,1.983894754
2977,2977,2017,Clam Soft,Freeport,Cumberland,Live Pounds,388051.56,744330.88,52,1.918123664
2978,2978,2017,Clam Soft,Georgetown,Sagadahoc,Live Pounds,102850.34,196943.8,18,1.914858035
2979,2979,2017,Clam Soft,Gouldsboro,Hancock,Live Pounds,43932.01,69036.0,19,1.571428214
2980,2980,2017,Clam Soft,Hancock,Hancock,Live Pounds,29708.41,47933.64,29,1.613470394
2981,2981,2017,Clam Soft,Harpswell,Cumberland,Live Pounds,112894.83,228242.27,53,2.021724733
2982,2982,2017,Clam Soft,Harrington,Washington,Live Pounds,119473.37,180855.77,45,1.513774743
2983,2983,2017,Clam Soft,Jonesboro,Washington,Live Pounds,71683.22,126379.28,33,1.763024596
2984,2984,2017,Clam Soft,Jonesport,Washington,Live Pounds,154021.81,271814.4,75,1.764778638
2985,2985,2017,Clam Soft,Lamoine,Hancock,Live Pounds,80973.07,148601.775,50,1.835199962
2986,2986,2017,Clam Soft,Lubec,Washington,Live Pounds,326079.19,540373.659,90,1.657185357
2987,2987,2017,Clam Soft,Machias,Washington,Live Pounds,12243.84,21507.6,9,1.756605771
2988,2988,2017,Clam Soft,Machiasport,Washington,Live Pounds,267303.42,471009.83,90,1.762079325
2989,2989,2017,Clam Soft,Milbridge,Washington,Live Pounds,53578.79,93313.25,43,1.741608013
2990,2990,2017,Clam Soft,Mount Desert,Hancock,Live Pounds,4908.46,10644.9,5,2.168684272
2991,2991,2017,Clam Soft,Other Maine,Not-Specified,Live Pounds,181753.49,622604.48,183,3.425543465
2992,2992,2017,Clam Soft,Pembroke,Washington,Live Pounds,140508.28,228027.88,89,1.622878595
2993,2993,2017,Clam Soft,Perry,Washington,Live Pounds,89536.85,140410.69,100,1.568188852
2994,2994,2017,Clam Soft,Phippsburg,Sagadahoc,Live Pounds,113178.55,216694.55,38,1.914625607
2995,2995,2017,Clam Soft,Pine Point,Cumberland,Live Pounds,20762.99,37799.85,14,1.820539816
2996,2996,2017,Clam Soft,Roque Bluffs,Washington,Live Pounds,138527.27,250628.54,44,1.809236116
2997,2997,2017,Clam Soft,Scarborough,Cumberland,Live Pounds,210788.81,389502.25,46,1.847831723
2998,2998,2017,Clam Soft,Sedgwick,Hancock,Live Pounds,9815.98,17301.8,22,1.762615653
2999,2999,2017,Clam Soft,Sorrento,Hancock,Live Pounds,20781.61,38559.385,21,1.85545706
3000,3000,2017,Clam Soft,South Bristol,Lincoln,Live Pounds,159947.14,289291.1,41,1.808666913
3001,3001,2017,Clam Soft,South Thomaston,Knox,Live Pounds,21438.59,39367.88,45,1.836309198
3002,3002,2017,Clam Soft,St. George,Knox,Live Pounds,277418.43,474817.8,101,1.711558241
3003,3003,2017,Clam Soft,Steuben,Washington,Live Pounds,85640.63,143499.0,34,1.675594867
3004,3004,2017,Clam Soft,Stonington,Hancock,Live Pounds,148896.75,232213.97,60,1.559563725
3005,3005,2017,Clam Soft,Sullivan,Hancock,Live Pounds,120437.58,242643.61,57,2.01468354
3006,3006,2017,Clam Soft,Surry,Hancock,Live Pounds,9133.72,15107.15,26,1.653997495
3007,3007,2017,Clam Soft,Swans Island,Hancock,Live Pounds,19051.5,38246.15,14,2.007513844
3008,3008,2017,Clam Soft,Thomaston,Knox,Live Pounds,161210.74,754144.7,44,4.678005324
3009,3009,2017,Clam Soft,Tremont,Hancock,Live Pounds,6824.75,13118.84,12,1.922244771
3010,3010,2017,Clam Soft,Trenton,Hancock,Live Pounds,8524.17,16802.377,17,1.971145226
3011,3011,2017,Clam Soft,Vinalhaven,Knox,Live Pounds,10935.84,20672.1,25,1.890307466
3012,3012,2017,Clam Soft,Waldoboro,Lincoln,Live Pounds,907383.68,1596789.4,230,1.759773109
3013,3013,2017,Clam Soft,West Bath,Sagadahoc,Live Pounds,92528.28,190896.16,20,2.063111516
3014,3014,2017,Clam Soft,Whiting,Washington,Live Pounds,3869.89,7109.56,10,1.837147826
3015,3015,2017,Clam Soft,Wiscasset,Lincoln,Live Pounds,5659.85,11889.08,12,2.100599839
3016,3016,2017,Clam Soft,Woolwich,Sagadahoc,Live Pounds,5018.98,9328.7,5,1.858684434
3017,3017,2017,Clam Soft,Yarmouth,Cumberland,Live Pounds,73399.48,157347.8,13,2.143718184
3018,3018,2017,Cod Atlantic,Other Maine,Not-Specified,Live Pounds,18794.88,58769.23,11,3.126874447
3019,3019,2017,Cod Atlantic,Portland,Cumberland,Live Pounds,61516.96,160160.65,27,2.603520232
3020,3020,2017,Crab Atlantic Rock,Beals,Washington,Live Pounds,891154.5,536534.4,156,0.602066645
3021,3021,2017,Crab Atlantic Rock,Blue Hill,Hancock,Live Pounds,50796.0,29051.85,4,0.571931845
3022,3022,2017,Crab Atlantic Rock,Cushing,Knox,Live Pounds,38022.0,19671.5,19,0.517371522
3023,3023,2017,Crab Atlantic Rock,Other Maine,Not-Specified,Live Pounds,1006931.15,526779.57,202,0.523153515
3024,3024,2017,Crab Atlantic Rock,Stockton Springs,Waldo,Live Pounds,28755.7,16819.775,5,0.584919685
3025,3025,2017,Crab Atlantic Rock,Stonington,Hancock,Live Pounds,102456.0,51250.55,63,0.500220094
3026,3026,2017,Crab Atlantic Rock,Vinalhaven,Knox,Live Pounds,58807.5,30561.73,62,0.519691026
3027,3027,2017,Crab Jonah,Beals,Washington,Live Pounds,27838.0,16766.5,5,0.602288239
3028,3028,2017,Crab Jonah,Bunkers Harbor,Hancock,Live Pounds,35126.0,17724.85,9,0.504607698
3029,3029,2017,Crab Jonah,Cushing,Knox,Live Pounds,34740.0,17225.85,18,0.495850604
3030,3030,2017,Crab Jonah,Friendship,Knox,Live Pounds,17084.0,8967.4,9,0.524900492
3031,3031,2017,Crab Jonah,Milbridge,Washington,Live Pounds,77382.0,42270.2,20,0.546253651
3032,3032,2017,Crab Jonah,Other Maine,Not-Specified,Live Pounds,658927.15,354741.35,253,0.538362018
3033,3033,2017,Crab Jonah,Portland,Cumberland,Live Pounds,16706.0,13599.35,9,0.814039866
3034,3034,2017,Crab Jonah,South Thomaston,Knox,Live Pounds,27476.0,15325.5,11,0.557777697
3035,3035,2017,Crab Jonah,Stonington,Hancock,Live Pounds,273399.0,75024.35,56,0.274413403
3036,3036,2017,Crab Unc,Other Maine,Not-Specified,Live Pounds,24208.0,10858.55,35,0.448552132
3037,3037,2017,Cusk,Portland,Cumberland,Live Pounds,13080.48,6321.575,20,0.483283106
3038,3038,2017,Elver,Addison,Washington,Live Pounds,27.17,34482.85,12,1269.151638
3039,3039,2017,Elver,Bangor,Penobscot,Live Pounds,165.44,206768.75,30,1249.81111
3040,3040,2017,Elver,Bar Harbor,Hancock,Live Pounds,55.91,71660.75,20,1281.716151
3041,3041,2017,Elver,Belfast,Waldo,Live Pounds,436.14,545930.02,108,1251.731141
3042,3042,2017,Elver,Blue Hill,Hancock,Live Pounds,148.34,188168.15,45,1268.492315
3043,3043,2017,Elver,Boothbay,Lincoln,Live Pounds,24.9,33072.9,10,1328.228916
3044,3044,2017,Elver,Bremen,Lincoln,Live Pounds,81.48,113002.0,7,1386.867943
3045,3045,2017,Elver,Bristol,Lincoln,Live Pounds,13.26,17732.62,8,1337.301659
3046,3046,2017,Elver,Brunswick,Cumberland,Live Pounds,56.14,69240.85,9,1233.360349
3047,3047,2017,Elver,Bucksport,Hancock,Live Pounds,18.17,22374.45,17,1231.395157
3048,3048,2017,Elver,Calais,Washington,Live Pounds,101.19,130661.5,54,1291.249135
3049,3049,2017,Elver,Camden,Knox,Live Pounds,213.95,292435.3,46,1366.839448
3050,3050,2017,Elver,Ellsworth,Hancock,Live Pounds,1029.9,1337393.0,171,1298.56588
3051,3051,2017,Elver,Falmouth,Cumberland,Live Pounds,706.99,929698.25,59,1315.009052
3052,3052,2017,Elver,Frankfort,Waldo,Live Pounds,61.34,74561.25,9,1215.54043
3053,3053,2017,Elver,Franklin,Hancock,Live Pounds,253.37,327487.53,26,1292.526858
3054,3054,2017,Elver,Freeport,Cumberland,Live Pounds,1.02,1147.0,4,1124.509804
3055,3055,2017,Elver,Friendship,Knox,Live Pounds,32.86,44439.0,5,1352.373707
3056,3056,2017,Elver,Gouldsboro,Hancock,Live Pounds,161.74,211272.62,33,1306.248423
3057,3057,2017,Elver,Hampden,Penobscot,Live Pounds,5.76,7223.5,3,1254.079861
3058,3058,2017,Elver,Jonesboro,Washington,Live Pounds,2.67,3490.25,11,1307.209738
3059,3059,2017,Elver,Jonesport,Washington,Live Pounds,74.13,99395.68,89,1340.829354
3060,3060,2017,Elver,Kennebunk,York,Live Pounds,229.59,286110.4,16,1246.179712
3061,3061,2017,Elver,Kennebunkport,York,Live Pounds,3.97,5034.25,4,1268.073048
3062,3062,2017,Elver,Lincolnville,Waldo,Live Pounds,62.79,81943.5,3,1305.040612
3063,3063,2017,Elver,Machias,Washington,Live Pounds,375.76,478445.55,122,1273.274297
3064,3064,2017,Elver,Mount Desert,Hancock,Live Pounds,93.13,121485.63,16,1304.473639
3065,3065,2017,Elver,Muscongus,Lincoln,Live Pounds,86.1,112254.9,8,1303.773519
3066,3066,2017,Elver,Orland,Hancock,Live Pounds,583.0,807445.3,193,1384.983362
3067,3067,2017,Elver,Orrington,Penobscot,Live Pounds,6.44,8252.2,7,1281.397516
3068,3068,2017,Elver,Other Hancock,Hancock,Live Pounds,19.81,24791.25,6,1251.451287
3069,3069,2017,Elver,Other Maine,Not-Specified,Live Pounds,1317.91,1700040.66,290,1289.952015
3070,3070,2017,Elver,Other Penobscot,Penobscot,Live Pounds,44.33,56173.62,21,1267.169411
3071,3071,2017,Elver,Pemaquid,Lincoln,Live Pounds,579.24,786184.61,47,1357.269198
3072,3072,2017,Elver,Penobscot,Hancock,Live Pounds,96.08,120487.15,24,1254.029455
3073,3073,2017,Elver,Portland,Cumberland,Live Pounds,378.1,478149.11,141,1264.610182
3074,3074,2017,Elver,Prospect Harbor,Hancock,Live Pounds,64.52,83367.8,20,1292.123373
3075,3075,2017,Elver,Rockland,Knox,Live Pounds,0.96,1252.0,3,1304.166667
3076,3076,2017,Elver,Rockport,Knox,Live Pounds,103.6,144246.5,15,1392.340734
3077,3077,2017,Elver,Sedgwick,Hancock,Live Pounds,47.04,58208.63,5,1237.428359
3078,3078,2017,Elver,South Portland,Cumberland,Live Pounds,49.41,61387.24,31,1242.405181
3079,3079,2017,Elver,South Thomaston,Knox,Live Pounds,4.09,6130.0,3,1498.777506
3080,3080,2017,Elver,Sullivan,Hancock,Live Pounds,154.27,212007.8,17,1374.264601
3081,3081,2017,Elver,Surry,Hancock,Live Pounds,219.62,278841.85,145,1269.655997
3082,3082,2017,Elver,Tenants Harbor,Knox,Live Pounds,16.5,22555.25,5,1366.984848
3083,3083,2017,Elver,Thomaston,Knox,Live Pounds,25.52,30724.5,9,1203.938088
3084,3084,2017,Elver,Waldoboro,Lincoln,Live Pounds,565.47,744155.72,51,1315.995048
3085,3085,2017,Elver,Warren,Knox,Live Pounds,543.78,695103.25,43,1278.280279
3086,3086,2017,Flounder Atlantic Witch (Gray Sole),Other Maine,Not-Specified,Live Pounds,41495.0,101186.84,20,2.438530907
3087,3087,2017,Haddock,Other Maine,Not-Specified,Live Pounds,15971.06,35135.98,12,2.19997796
3088,3088,2017,Haddock,Portland,Cumberland,Live Pounds,353709.69,513442.97,31,1.4515943
3089,3089,2017,Hake White,Other Maine,Not-Specified,Live Pounds,342951.12,469225.73,20,1.368200022
3090,3090,2017,Halibut Atlantic,Corea,Hancock,Live Pounds,2211.25,12512.5,9,5.658564161
3091,3091,2017,Halibut Atlantic,Cutler,Washington,Live Pounds,5916.03,34352.6,15,5.806698073
3092,3092,2017,Halibut Atlantic,Jonesport,Washington,Live Pounds,15436.45,87957.05,40,5.698010229
3093,3093,2017,Halibut Atlantic,Machiasport,Washington,Live Pounds,8398.26,48209.5,18,5.740415276
3094,3094,2017,Halibut Atlantic,Milbridge,Washington,Live Pounds,2171.15,12967.975,13,5.972860005
3095,3095,2017,Halibut Atlantic,Other Maine,Not-Specified,Live Pounds,20746.35,126327.31,94,6.089134233
3096,3096,2017,Halibut Atlantic,Owls Head,Knox,Live Pounds,1549.88,12260.95,7,7.91090278
3097,3097,2017,Halibut Atlantic,Port Clyde,Knox,Live Pounds,1595.1,11425.23,8,7.162704533
3098,3098,2017,Halibut Atlantic,Portland,Cumberland,Live Pounds,3800.55,28161.35,14,7.409809107
3099,3099,2017,Halibut Atlantic,Southwest Harbor,Hancock,Live Pounds,2983.24,17154.175,16,5.750182687
3100,3100,2017,Halibut Atlantic,Steuben,Washington,Live Pounds,1864.42,11922.425,7,6.394709883
3101,3101,2017,Halibut Atlantic,Stonington,Hancock,Live Pounds,4672.37,31556.85,20,6.753927878
3102,3102,2017,Halibut Atlantic,Tenants Harbor,Knox,Live Pounds,1060.48,6999.64,5,6.600445081
3103,3103,2017,Halibut Atlantic,Vinalhaven,Knox,Live Pounds,837.69,6239.65,9,7.448638518
3104,3104,2017,Herring Atlantic,Other Maine,Not-Specified,Live Pounds,1366090.9,410080.04,7,0.300185032
3105,3105,2017,Herring Atlantic,Portland,Cumberland,Live Pounds,39271752.0,10809969.73,28,0.275260695
3106,3106,2017,Herring Atlantic,Prospect Harbor,Hancock,Live Pounds,993100.0,251905.0,5,0.253655221
3107,3107,2017,Herring Atlantic,Rockland,Knox,Live Pounds,20769930.0,5373949.28,11,0.258736995
3108,3108,2017,Herring Atlantic,South Portland,Cumberland,Live Pounds,1008000.0,282900.0,4,0.280654762
3109,3109,2017,Herring Atlantic,Stonington,Hancock,Live Pounds,2006400.0,583794.0,3,0.290965909
3110,3110,2017,Lobster American,Addison,Washington,Live Pounds,1588285.0,5272760.95,88,3.319782627
3111,3111,2017,Lobster American,Bailey Island,Cumberland,Live Pounds,1370306.99,5595163.868,68,4.083146265
3112,3112,2017,Lobster American,Bar Harbor,Hancock,Live Pounds,1025229.0,4205371.539,57,4.10188508
3113,3113,2017,Lobster American,Bass Harbor,Hancock,Live Pounds,2626283.25,11034120.09,127,4.201420426
3114,3114,2017,Lobster American,Beals,Washington,Live Pounds,5866582.0,18690126.01,276,3.185862911
3115,3115,2017,Lobster American,Biddeford Pool,York,Live Pounds,107013.24,485882.351,19,4.540394731
3116,3116,2017,Lobster American,Blue Hill,Hancock,Live Pounds,1423796.55,5721131.323,71,4.018222493
3117,3117,2017,Lobster American,Boothbay Harbor,Lincoln,Live Pounds,1605430.1,6992732.146,112,4.355675246
3118,3118,2017,Lobster American,Bremen,Lincoln,Live Pounds,731870.07,2675359.4,55,3.655511422
3119,3119,2017,Lobster American,Brooksville,Hancock,Live Pounds,5597.15,33067.489,6,5.907915457
3120,3120,2017,Lobster American,Bucks Harbor,Washington,Live Pounds,59343.9,211631.415,12,3.566186499
3121,3121,2017,Lobster American,Cape Elizabeth,Cumberland,Live Pounds,73453.03,344240.613,23,4.686540678
3122,3122,2017,Lobster American,Cape Porpoise,York,Live Pounds,754864.0,3533241.821,41,4.680633625
3123,3123,2017,Lobster American,Chebeague Island,Cumberland,Live Pounds,830817.5,3401451.875,66,4.094102345
3124,3124,2017,Lobster American,Corea,Hancock,Live Pounds,2145687.0,7430064.3,52,3.462790379
